issn_print,issn_electronic,issn_linking,titulo,anio_clasificacion,categoria_publindex,pais,region,departamento,municipio,codigo_dane,especialidad,area_conocimiento,gran_area,institucion_editora_1,tipo_institucion_1,institucion_editora_2,institucion_editora_3,id_revista_publindex,issn_normalizado,titulo_normalizado,pais_iso,categoria_publindex_ord,_fecha_captura,_version_proceso,_estado_calidad,_hash_registro,rank,sourceid,tipo_publicacion,titulo_normalizado_scimago_dup,editorial,open_access,oa_diamond,sjr_score,cuartil_sjr,cuartil_sjr_ord,h_index,total_docs,total_docs_3y,total_refs,total_citas_3y,docs_citables_3y,citas_por_doc_2y,refs_por_doc,pct_female,overton,cobertura,categorias,areas,url_revista,url,When did the journal start to publish all content using an open license?,titulo_alternativo,issn_impreso,issn_electronico,palabras_clave,idiomas,pais_editorial,Other organisation,Country of other organisation,licencia,atributos_licencia,URL for license terms,cc_legible_maquina,autor_retiene_copyright,Copyright information URL,tipo_revision,Review process information URL,politica_plagio,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,semanas_submission_publicacion,tiene_apc,APC information URL,apc_amount_raw,politica_exencion,Waiver policy information URL,tiene_otros_cobros,Other fees information URL,servicios_preservacion,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,identificadores_persistentes,cumple_oa,Continues,Continued By,codigos_lcc,subscribe_to_open,Mirror Journal,Open Journals Collective,materias,fecha_incorporacion,fecha_actualizacion,Last Full Review Date,num_articulos,fecha_ultimo_articulo,titulo_normalizado_doaj_dup,apc_monto_original,apc_moneda_original,apc_monto_usd,tasa_usd_utilizada,apc_conversion_estado,apc_monto_ppp_usd,apc_monto,apc_moneda,apc_tipo,titulo_normalizado_facts_dup,is_hybrid,titulo_normalizado_openapc_dup,_fuentes,concentracion_editorial,apc_es_outlier,apc_imputado,apc_metodo_imputacion,exencion_apc_lmic,revision_abierta,indexada_doaj,es_colombiana,brecha_publindex_sjr,contraste_publindex_cuartil,semanas_pub,editorial_rapida,ratio_citas_docs,indice_calidad_costo,apc_monto_usd_zscore,sjr_score_zscore,h_index_zscore,semanas_pub_zscore,apc_monto_usd_minmax,sjr_score_minmax,h_index_minmax,semanas_pub_minmax
2422-4200,,2422-4200,Revista Logos Ciencia & Tecnología,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,"Ciencias Sociales, Interdisciplinaria",Otras Ciencias Sociales,Ciencias Sociales,DIRECCION NACIONAL DE ESCUELAS POLICIA NACIONAL DE COLOMBIA,IES,,,"1,088",2422-4200,logos ciencia tecnologia,CO,1,2026-09-15,1.0.0,consolidado,ed3703887b48d582,,,,,Universidad Tecnologica Nacional,,False,,,0,,,,,,,,,,,,,,https://rtyc.utn.edu.ar,https://doaj.org/toc/af49cc9997914321b8ed40bc39fc29eb,2018,RTYC,1666-6917,1666-6933,"science, engineering, technology, chemistry, information technology, computer science","Spanish, English, Portuguese",Argentina,,,CC BY-NC,,https://rtyc.utn.edu.ar/index.php/rtyc/deraut,True,True,https://rtyc.utn.edu.ar/index.php/rtyc/deraut,Anonymous peer review,https://rtyc.utn.edu.ar/index.php/rtyc/sobre#h26sjo7k5er0d5z28t1uhjttg1o9sekq,True,https://rtyc.utn.edu.ar/index.php/rtyc/sobre#h33sjo7k5t7oh5l5i9q47ocf11in8vv,http://rtyc.utn.edu.ar/index.php/rtyc/about/editorialTeam,https://rtyc.utn.edu.ar/index.php/rtyc/normaspublicacion,10,False,https://rtyc.utn.edu.ar/index.php/rtyc/sobre#h20sjo7k58ec16br13b1ky7teqpkudm5,,False,,False,,PKP PN,,https://portal.issn.org/resource/ISSN/1666-6933,,,DOI,True,,,T|TA1-2040|Q1-390,False,No,No,Technology: Engineering (General). Civil engineering (General) | Science: Science (General),2019-03-24T02:07:24Z,2024-01-16T07:42:45Z,2024-01-16,328,2026-07-17T19:41:35Z,,243.34,EUR,262.81,1.08,sin_monto,691.61,243.34,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,1,,10,True,,0.2667,-1.3138,,,-0.7866,0.0442,,,0.0698
0120-4483,,2665-1327,Ensayos Sobre Política Económica,2022,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Economía y Negocios,Ciencias Sociales,,No disponible,,,220,2665-1327,ensayos sobre politica economica,CO,2,2026-09-15,1.0.0,consolidado,100096f06b8c5132,,,,,Pontificia Universidad Católica Argentina,,False,,,0,,,,,,,,,,,,,,https://erevistas.uca.edu.ar/index.php/ENSAYOS/index,https://doaj.org/toc/1b3a2824926a44ffabd938005c25d62c,2007,,1853-6999,2313-979X,"economic policy, social policy, macroeconomics, international economy, financial economy, development","English, Spanish",Argentina,Pontificia Universidad Católica Argentina,Argentina,CC BY-NC-SA,,https://erevistas.uca.edu.ar/index.php/ENSAYOS/about/submissions#copyrightNotice,,True,https://erevistas.uca.edu.ar/index.php/ENSAYOS/about/submissions#copyrightNotice,Double anonymous peer review,https://erevistas.uca.edu.ar/index.php/ENSAYOS/about/editorialPolicies#peerReviewProcess,False,https://erevistas.uca.edu.ar/index.php/ENSAYOS/about/editorialPolicies#focusAndScope,https://erevistas.uca.edu.ar/index.php/ENSAYOS/about/editorialTeam,https://erevistas.uca.edu.ar/index.php/ENSAYOS/about/submissions#authorGuidelines,48,False,https://erevistas.uca.edu.ar/index.php/ENSAYOS/about/editorialPolicies#openAccessPolicy,,False,,False,,,,,,,DOI,True,,,HB1-3840|HG1-9999|HC10-1085,False,No,No,Social Sciences: Economic theory. Demography | Social Sciences: Finance | Social Sciences: Economic history and conditions,2021-11-15T17:18:46Z,2021-11-15T17:18:46Z,2021-11-15,47,2022-05-09T18:20:24Z,,1828.49,EUR,1974.77,1.08,sin_monto,5196.76,2331.51,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,2,,48,False,,0.0865,0.7484,,,2.4356,0.3514,,,0.5116
1794-161X,,2389-7864,Revista Intropica,2022,C,Colombia,Caribe,Magdalena,Santa Marta,47001,No registra,Ciencias Biológicas,Ciencias Naturales,UNIVERSIDAD DEL MAGDALENA,IES,,,"1,005",2389-7864,intropica,CO,1,2026-09-15,1.0.0,consolidado,b231cc89c9c4bc1c,,,,,Elsevier BV,,False,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.55,EUR,3007.31,1.08,,7913.97,2784.55,EUR,observado,,True,,"['facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,False,True,1,,,,,0.0615,1.9922,,,,0.5366,,,
0122-8803,0122-8803,2322-6889,Historia Caribe,2022,B,No disponible,No disponible,No disponible,No disponible,,Historia,Historia y Arqueología,Humanidades,UNIVERSIDAD DEL ATLANTICO,IES,,,916,2322-6889,historia caribe,CO,2,2026-09-15,1.0.0,consolidado,f5dd59d1461f3cc2,136,21100432208,journal,historia caribe,Sello editorial Universidad del Atlantico,True,True,0.129,Q3,2,5,20,76,885,8,66,0.1,44.25,0.375,0,2015-2025,History (Q3),Arts and Humanities,http://www.revistas.una.ac.cr/historia,https://doaj.org/toc/fbee54fd818c4dee805478f8807e30a5,1985,,1012-9790,2215-4744,"history, historiography, costa rican history, central american history, latin american history",Spanish,Costa Rica,"Universidad Nacional, Costa Rica",,CC BY-NC-SA,,http://www.revistas.una.ac.cr/index.php/historia/noticeofcopyright,,False,,Double anonymous peer review,http://www.revistas.una.ac.cr/index.php/historia/arbitrationsystem,True,http://www.revistas.una.ac.cr/index.php/historia/approachandscope,http://www.revistas.una.ac.cr/index.php/historia/about/editorialTeam,http://www.revistas.una.ac.cr/index.php/historia/guidelinesforauthors,8,False,http://www.revistas.una.ac.cr/index.php/historia/policies,,False,,False,,,,,,,,True,,,D1-2009|F1201-3799|BT1313-1480,False,No,No,History (General) and history of Europe: History (General) | History America: Latin America. Spanish America | Philosophy. Psychology. Religion: Doctrinal Theology: History of specific doctrines and movements. Heresies and schisms,2019-04-25T00:54:35Z,2022-09-26T12:59:42Z,2022-09-26,731,2024-10-27T19:12:28Z,,1116.0,EUR,1205.28,1.08,sin_monto,3171.79,1116.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.0011037527593818985,False,False,,True,False,True,True,0,1.0,8,True,0.10526315789473684,0.1602,-0.1785,-0.4196,-0.4463,-0.9562,0.2133,0.0356,0.075,0.0465
0123-4641,,,Colombian Applied Linguistics Journal,2022,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Lingüística,Idiomas y Literatura,Humanidades,UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,IES,,,301,0123-4641,colombian applied linguistics,CO,2,2026-09-15,1.0.0,consolidado,5429becb756b7298,,,,,Universidad Distrital Francisco José de Caldas,,False,,,0,,,,,,,,,,,,,,http://revistas.udistrital.edu.co/ojs/index.php/calj,https://doaj.org/toc/181be56ac223431194c9ebed7546e0bc,2003,,0123-4641,2248-7085,"applied linguistics, literacy, teacher education, discourse studies","English, Spanish",Colombia,Universidad Distrital Francisco José de Caldas,Colombia,CC BY-NC-ND,,http://revistas.udistrital.edu.co/ojs/index.php/calj/about/submissions#copyrightNotice,,True,http://revistas.udistrital.edu.co/ojs/index.php/calj/about/submissions#copyrightNotice,Double anonymous peer review,https://revistas.udistrital.edu.co/index.php/calj/about,False,https://revistas.udistrital.edu.co/index.php/calj/about,https://revistas.udistrital.edu.co/index.php/calj/about/editorialTeam,https://revistas.udistrital.edu.co/index.php/calj/about/submissions,5,False,https://revistas.udistrital.edu.co/index.php/calj/about,,False,,False,,,,,,,DOI,True,,,P1-1091,False,No,No,Language and Literature: Philology. Linguistics,2015-01-21T16:15:33Z,2022-08-17T18:35:48Z,2022-08-17,412,2025-11-24T13:30:59Z,colombian applied linguistics,3306.51,EUR,3571.03,1.08,sin_monto,9397.45,3306.51,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.011037527593818985,False,False,,True,False,True,True,2,,5,True,,0.0531,2.6713,,,-1.2106,0.6378,,,0.0116
1657-6357,,2389-9050,Sociedad Y Economía,2022,C,Colombia,Pacífico,Valle del Cauca,Cali,76001,"Ciencias Sociales, Interdisciplinaria",Otras Ciencias Sociales,Ciencias Sociales,UNIVERSIDAD DEL VALLE,IES,,,345,2389-9050,sociedad economia,CO,1,2026-09-15,1.0.0,consolidado,37344040154fd46d,,,,,Programa Editorial de la Universidad del Valle,,False,,,0,,,,,,,,,,,,,,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/index,https://doaj.org/toc/f3237cc9541b466bb4e3866f9914d999,2011,,,2389-9050,"social sciences, economics, econometrics, social change, sociology, social issues","English, Spanish",Colombia,,,CC BY-NC,,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/about#openAccessPolicy,True,False,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/derechos,Peer review,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/evaluacion,True,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/about,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/about/editorialTeam,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/information/authors,52,False,https://sociedadyeconomia.univalle.edu.co/index.php/sociedad_y_economia/financiacion,,False,,False,,,,,,,DOI,True,,,H1-99,False,No,No,Social Sciences: Social sciences (General),2024-04-30T06:20:16Z,2024-04-30T06:20:16Z,2024-04-30,578,2026-06-04T16:26:17Z,sociedad economia,1996.61,EUR,2156.34,1.08,sin_monto,5674.58,1872.1,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,1,,52,False,,0.0807,0.9671,,,2.7748,0.3839,,,0.5581
0121-7372,1657-0448,2462-991X,Repertorio De Medicina Y Cirugía,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Otras Ciencias Médicas,Ciencias Médicas y de la Salud,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,Empresas,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD FUCS,,494,2462-991X,repertorio medicina cirugia,CO,1,2026-09-15,1.0.0,consolidado,34184e3cb4cf3201,163,21101259010,journal,,MDPI AG,True,False,0.105,Q4,1,2,58,123,889,5,91,0.06,15.33,0.5539999999999999,0,2020-2026,Dermatology (Q4); Surgery (Q4),Medicine,https://www.mdpi.com/journal/medicina,https://doaj.org/toc/3bf5928fcb3d44c492838cf16253d5bd,2007,,1010-660X,1648-9144,"experimental medicine, clinical medicine, surgery, oncology, public health",English,Switzerland,Lithuanian University of Health Sciences,Lithuania,CC BY,,https://www.mdpi.com/openaccess,True,True,https://www.mdpi.com/journal/medicina/about,"Anonymous peer review, Open peer review",https://www.mdpi.com/journal/medicina/instructions#editorial_procedure,True,https://www.mdpi.com/journal/medicina/about,https://www.mdpi.com/journal/medicina/editors,https://www.mdpi.com/journal/medicina/instructions,6,True,https://www.mdpi.com/journal/medicina/apc,1800 CHF,False,,False,,"CLOCKSS, PMC",,https://www.mdpi.com/journal/medicina/indexing,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/id/publication/35307,DOI,True,,,R5-920,False,No,No,Medicine: Medicine (General),2016-10-25T09:25:34Z,2023-08-14T10:00:55Z,2023-08-14,13014,2026-07-27T13:45:11Z,,1448.6,EUR,1564.49,1.08,convertida,4117.08,1800.0,CHF,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.011037527593818985,False,False,,True,True,True,True,0,1.0,6,True,0.04065040650406504,0.1084,0.2542,-0.7278,-0.8695,-1.1258,0.2778,0.0061,0.0,0.0233
0120-2596,0120-2596,,Lecturas De Economía,2022,C,Colombia,Eje Cafetero,Antioquia,Medellín,05001,Economía,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD DE ANTIOQUIA,IES,,,56,0120-2596,lecturas economia,CO,1,2026-09-15,1.0.0,consolidado,d741f63070810bb3,142,21100893272,journal,,Universidad de Antioquia,True,True,0.125,Q4,1,10,15,67,437,21,66,0.41,29.13,0.2727,0,2005-2026,"Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4); Finance (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4); Statistics, Probability and Uncertainty (Q4)","Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Social Sciences",https://revistas.udea.edu.co/index.php/lecturasdeeconomia/,https://doaj.org/toc/7370231166024f2ca563d7972b6be962,2010,,0120-2596,2323-0622,"economics, applied economics, public policy, economic thought, economic history","English, Spanish",Colombia,"Universidad de Antioquia, Facultad de Ciencias Económicas",Colombia,CC BY-NC-SA,,https://revistas.udea.edu.co/index.php/lecturasdeeconomia/politicaopenaccess,True,True,https://revistas.udea.edu.co/index.php/lecturasdeeconomia/about/submissions,Double anonymous peer review,https://revistas.udea.edu.co/index.php/lecturasdeeconomia/about,True,https://revistas.udea.edu.co/index.php/lecturasdeeconomia/about,https://revistas.udea.edu.co/index.php/lecturasdeeconomia/about/editorialTeam,https://revistas.udea.edu.co/index.php/lecturasdeeconomia/about/submissions,25,False,https://revistas.udea.edu.co/index.php/lecturasdeeconomia/about/submissions#authorGuidelines,,False,,False,,CLOCKSS,,https://portal.issn.org/resource/ISSN/2323-0622,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/id/publication/37259?template=romeo,,True,,,HC10-1085|HB71-74,False,No,No,Social Sciences: Economic history and conditions | Social Sciences: Economic theory. Demography: Economics as a science,2017-01-20T12:26:23Z,2024-04-03T12:19:45Z,2024-04-03,1513,2026-04-08T15:17:45Z,lecturas economia,2838.0,EUR,3065.04,1.08,sin_monto,8065.89,2838.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.06181015452538632,False,False,,True,False,True,True,0,1.0,25,False,0.31343283582089554,0.0756,2.0618,-0.4709,0.2591,0.4853,0.547,0.0307,0.2,0.2442
0120-131X,0120-131X,2389-9980,Cuestiones Teológicas Y Filosóficas,2022,C,Colombia,Eje Cafetero,Antioquia,Medellín,05001,Teología,Otras Humanidades,Humanidades,UNIVERSIDAD PONTIFICIA BOLIVARIANA,IES,,,44,2389-9980,cuestiones teologicas filosoficas,CO,1,2026-09-15,1.0.0,consolidado,3fce0cfd37f20397,72,21101104846,journal,cuestiones teologicas,Universidad Pontificia Bolivariana,True,True,0.18,Q2,3,4,21,69,918,12,67,0.09,43.71,0.35710000000000003,0,2019-2026,Religious Studies (Q2),Arts and Humanities,http://ojs.pnb.ac.id/index.php/LOGIC,https://doaj.org/toc/226555a9289946909561143dff2d30f3,2016,Jurnal Rancang Bangun dan Teknologi,1412-114X,2580-5649,"design, technology",Indonesian,Indonesia,,,CC BY,,http://ojs.pnb.ac.id/index.php/LOGIC/CopyrightNotice?,True,False,,Peer review,http://ojs.pnb.ac.id/index.php/LOGIC/PeerReviewProcess?,False,http://ojs.pnb.ac.id/index.php/LOGIC/FocusandScope?,http://ojs.pnb.ac.id/index.php/LOGIC/about/editorialTeam/?,http://ojs.pnb.ac.id/index.php/LOGIC/AuthorGuidelines?,24,False,http://ojs.pnb.ac.id/index.php/LOGIC/AuthorFee?,,False,,False,http://ojs.pnb.ac.id/index.php/LOGIC/AuthorFee?,,,,,,,True,,,T|TA1-2040,False,No,No,Technology: Engineering (General). Civil engineering (General),2017-10-11T14:45:09Z,2019-01-17T08:42:25Z,2019-01-17,214,2026-03-25T05:33:56Z,,1300.0,EUR,1404.0,1.08,sin_monto,3694.74,1300.0,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.0033112582781456954,False,False,,True,False,True,True,-2,0.3333333333333333,24,False,0.17391304347826086,0.201,0.0609,0.2353,-0.5873,0.4005,0.249,0.0983,0.05,0.2326
0120-0011,0120-0011,2357-3848,Revista De La Facultad De Medicina De La Universidad Nacional De Colombia,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Otras Ciencias Médicas,Ciencias Médicas y de la Salud,,No disponible,,,221,2357-3848,facultad medicina universidad nacional colombia,CO,1,2026-09-15,1.0.0,consolidado,f64961b8a6c4abf9,112,20265,journal,facultad medicina,Universidad Nacional de Colombia,True,True,0.144,Q4,1,17,21,145,702,54,122,0.21,33.43,0.34409999999999996,0,"1945-1949, 1951-1966, 1972-1974, 2007-2025",Medicine (miscellaneous) (Q4),Medicine,https://revistas.ues.edu.sv/index.php/launiversidad,https://doaj.org/toc/b2d6b51639a94a45ba625b26f28de9a1,2021,Revista La Universidad,0041-8242,3005-5857,"natural sciences, social sciences, health, mathematical logic, information tecnology, agriculture","English, Spanish",El Salvador,Editorial Universitaria UES,El Salvador,CC BY-NC-SA,,https://revistas.ues.edu.sv/index.php/launiversidad/Politica_de_acceso_y_reuso,True,True,https://revistas.ues.edu.sv/index.php/launiversidad/about/submissions,Open peer review,https://revistas.ues.edu.sv/index.php/launiversidad/sistemaarb,True,https://revistas.ues.edu.sv/index.php/launiversidad/about,https://revistas.ues.edu.sv/index.php/launiversidad/about/editorialTeam,https://revistas.ues.edu.sv/index.php/launiversidad/lineamientos,12,False,https://revistas.ues.edu.sv/index.php/launiversidad/cargos,,False,,False,,PKP PN,,https://revistas.ues.edu.sv/index.php/launiversidad/Politica_de_preservacion_digital,,,Handles,True,,,H|Q,False,No,No,Social Sciences,2024-10-22T06:38:35Z,2024-10-22T06:38:35Z,2024-10-22,1041,2026-07-01T23:20:33Z,,1448.6,EUR,1564.49,1.08,sin_monto,4117.08,1448.6,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.04525386313465784,False,False,,True,True,True,True,0,1.0,12,True,0.3724137931034483,0.1486,0.2542,-0.2269,1.2467,-0.617,0.2778,0.0541,0.375,0.093
2011-799X,,2011-799X,Mutatis Mutandis. Revista Latinoamericana De Traducción.,2022,A2,Colombia,Eje Cafetero,Antioquia,Medellín,05001,No registra,Idiomas y Literatura,Humanidades,UNIVERSIDAD DE ANTIOQUIA,IES,,,875,2011-799X,mutatis mutandis latinoamericana traduccion,CO,3,2026-09-15,1.0.0,consolidado,68b334e56d237708,20,21100258403,journal,mutatis mutandis,Universidad de Antioquia,True,True,0.27,Q2,3,9,28,82,1481,35,75,0.36,52.89,0.7045,0,2013-2025,Linguistics and Language (Q2),Social Sciences,https://revistas.udea.edu.co/index.php/mutatismutandis/,https://doaj.org/toc/3719098d42aa46f9bb202b07ede8816c,2008,Mutatis Mutandis: Revista Latinoamericana de Traducción,,2011-799X,"translation, translation studies, translation studies research, translation practice, translation criticism, history of translation","English, French, Portuguese, Spanish",Colombia,,,CC BY-NC-SA,,https://revistas.udea.edu.co/index.php/mutatismutandis/,True,False,https://revistas.udea.edu.co/index.php/mutatismutandis/about/submissions,Double anonymous peer review,https://revistas.udea.edu.co/index.php/mutatismutandis/about,True,https://revistas.udea.edu.co/index.php/mutatismutandis/about,https://revistas.udea.edu.co/index.php/mutatismutandis/about/editorialTeam,https://revistas.udea.edu.co/index.php/mutatismutandis/pautas,15,False,https://revistas.udea.edu.co/index.php/mutatismutandis/,,False,,False,,,,,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/id/publication/45122,,True,,,P306-310,False,No,No,Language and Literature: Philology. Linguistics: Language. Linguistic theory. Comparative grammar: Translating and interpreting,2018-11-16T18:14:39Z,2024-04-12T06:20:52Z,2024-04-12,817,2026-04-10T15:17:04Z,mutatis mutandis,1828.24,EUR,1974.5,1.08,sin_monto,5196.05,1828.24,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.06181015452538632,False,False,,True,False,True,True,0,1.0,15,False,0.4268292682926829,0.2336,0.7481,1.391,0.1181,-0.3626,0.3513,0.2088,0.175,0.1279
